x,y,density,Jx,Jy,Jz,state
30,10,4.16407850e-05,-3.46184574e-05,2.31412486e-05,0.00000000e+00,0
30,11,1.01219263e-04,-8.85860941e-05,4.89677760e-05,0.00000000e+00,0
30,12,2.12470384e-04,-1.94539120e-04,8.54294742e-05,0.00000000e+00,0
30,13,3.83014995e-04,-3.64098679e-04,1.18880775e-04,-2.71050543e-20,0
30,14,5.91227584e-04,-5.77889574e-04,1.24874725e-04,0.00000000e+00,0
30,15,7.70917417e-04,-7.66530276e-04,8.21279408e-05,0.00000000e+00,0
30,16,8.44510659e-04,-8.44510638e-04,-1.89609614e-07,-8.13151629e-20,0
30,17,7.69791732e-04,-7.65359584e-04,-8.24864714e-05,-2.71050543e-20,0
30,18,5.90015818e-04,-5.76648220e-04,-1.24881927e-04,0.00000000e+00,0
30,19,3.81657107e-04,-3.62731435e-04,-1.18693107e-04,-4.06575815e-20,0
30,20,2.11885123e-04,-1.93967673e-04,-8.52751259e-05,0.00000000e+00,0
30,21,1.00811027e-04,-8.82002742e-05,-4.88218686e-05,0.00000000e+00,0
30,22,4.15512470e-05,-3.45373479e-05,-2.31014660e-05,-1.69406589e-21,0
30,23,1.47052054e-05,-1.15629241e-05,-9.08525457e-06,0.00000000e+00,0
30,24,4.48982911e-06,-3.33028863e-06,-3.01126934e-06,0.00000000e+00,0
30,25,1.16714084e-06,-8.14998948e-07,-8.35460630e-07,0.00000000e+00,0
30,26,2.57897209e-07,-1.69359512e-07,-1.94495054e-07,0.00000000e+00,0
30,27,4.75978763e-08,-2.93551791e-08,-3.74677366e-08,0.00000000e+00,0
30,28,7.26865352e-09,-4.20922984e-09,-5.92585084e-09,-1.03397577e-25,0
30,29,8.93980752e-10,-4.84915416e-10,-7.51038364e-10,0.00000000e+00,0
30,30,8.65832823e-11,-4.40154458e-11,-7.45607491e-11,0.00000000e+00,0
30,31,6.33169637e-12,-3.01049162e-12,-5.57021716e-12,5.04870979e-29,0
31,0,2.12593295e-14,-2.12593295e-14,0.00000000e+00,0.00000000e+00,0
31,1,5.64668633e-13,-2.90727526e-13,4.84074551e-13,0.00000000e+00,0
31,2,1.01019257e-11,-5.53715138e-12,8.44919275e-12,0.00000000e+00,0
31,3,1.26642352e-10,-7.35334504e-11,1.03107309e-10,0.00000000e+00,0
31,4,1.19975549e-09,-7.35716595e-10,9.47699489e-10,-1.29246971e-26,0
31,5,8.90927401e-09,-5.76868295e-09,6.78951107e-09,0.00000000e+00,0
31,6,5.31849037e-08,-3.63044316e-08,3.88667239e-08,2.48154184e-24,0
31,7,2.61252239e-07,-1.88030760e-07,1.81375758e-07,1.32348898e-23,0
31,8,1.06839566e-06,-8.10387561e-07,6.96233637e-07,0.00000000e+00,0
31,9,3.68545789e-06,-2.94397146e-06,2.21712244e-06,0.00000000e+00,0
31,10,1.07766976e-05,-9.05260470e-06,5.84701283e-06,-4.23516474e-22,0
31,11,2.69097336e-05,-2.36957156e-05,1.27533063e-05,0.00000000e+00,0
31,12,5.73055443e-05,-5.26547092e-05,2.26143097e-05,0.00000000e+00,0
31,13,1.04364453e-04,-9.93653432e-05,3.19134385e-05,0.00000000e+00,0
31,14,1.61141087e-04,-1.57605363e-04,3.35708144e-05,0.00000000e+00,0
31,15,2.10569687e-04,-2.09394018e-04,2.22202233e-05,0.00000000e+00,0
31,16,2.29898630e-04,-2.29898625e-04,-4.79997582e-08,-1.35525272e-20,0
31,17,2.10385612e-04,-2.09204408e-04,-2.22625553e-05,-1.35525272e-20,0
31,18,1.60791169e-04,-1.57246832e-04,-3.35743040e-05,-1.35525272e-20,0
31,19,1.04169023e-04,-9.91685309e-05,-3.18871099e-05,0.00000000e+00,0
31,20,5.71328009e-05,-5.24838466e-05,-2.25743835e-05,0.00000000e+00,0
31,21,2.68654531e-05,-2.36532517e-05,-1.27387697e-05,-8.47032947e-22,0
31,22,1.07498725e-05,-9.02764947e-06,-5.83620620e-06,0.00000000e+00,0
31,23,3.68244934e-06,-2.94129011e-06,-2.21568176e-06,0.00000000e+00,0
31,24,1.06700740e-06,-8.09198468e-07,-6.95487334e-07,-5.29395592e-23,0
31,25,2.61208268e-07,-1.87994855e-07,-1.81349645e-07,-6.61744490e-24,0
31,26,5.31687266e-08,-3.62917984e-08,-3.88563876e-08,-8.27180613e-25,0
31,27,8.90927401e-09,-5.76868295e-09,-6.78951107e-09,-2.06795153e-25,0
31,28,1.19975549e-09,-7.35716595e-10,-9.47699489e-10,3.87740912e-26,0
31,29,1.26642352e-10,-7.35334504e-11,-1.03107309e-10,0.00000000e+00,0
31,30,1.01019257e-11,-5.53715138e-12,-8.44919275e-12,0.00000000e+00,0
31,31,5.64668633e-13,-2.90727526e-13,-4.84074551e-13,0.00000000e+00,0
