route,arm,electrostatic,L,16,charge,1,delta,-1:-1:-1,order,201,work,-1.2911498341085754,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:4.0061722632990959e-18,recoil,7.2222297568332508e-18,source_free,5.0172499265997571e-34,formula,4.8725599723030811e-33,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:-1,order,210,work,-1.2911498341085754,field_delta,-5.404923025080878e-35:-1.2018516789897248e-17:-2.0030861316495349e-18,recoil,1.2184297266557835e-17,source_free,5.0172499265997571e-34,formula,2.8326284539910874e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:-1:-1,components,3,routes,6,impulse_span,4.4067894896290087e-17
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:0,order,012,work,-0.80267573611362797,field_delta,-8.0123445265981518e-18:-1.6024689053196399e-17:2.0030861316495557e-18,recoil,1.8027775184845928e-17,source_free,3.6151508622975804e-34,formula,4.6891549410608126e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:0,order,102,work,-0.80267573611362797,field_delta,-5.404923025080878e-35:2.8043205843093691e-17:1.1153237337395717e-34,recoil,2.8043205843093691e-17,source_free,4.4824094952158323e-34,formula,5.5466920866546901e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:-1:0,components,2,routes,2,impulse_span,4.4067894896290087e-17
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,012,work,-1.2909641361227941,field_delta,-8.0123445265981518e-18:-1.8027775184845946e-17:2.0030861316495557e-18,recoil,1.9829541017861744e-17,source_free,3.6151508622975804e-34,formula,4.6891549410608126e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,021,work,-1.2909641361227939,field_delta,-6.0092583949486485e-18:-8.0123445265981548e-18:2.0030861316495557e-18,recoil,1.0213775272688107e-17,source_free,3.6151508622975804e-34,formula,3.1669691238562442e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,102,work,-1.2909641361227941,field_delta,-5.404923025080878e-35:2.6040119711444061e-17:1.1153237337395717e-34,recoil,2.6040119711444061e-17,source_free,3.6151508622975804e-34,formula,3.0815128352249015e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,120,work,-1.2909641361227941,field_delta,-5.404923025080878e-35:2.6040119711444061e-17:1.1153237337395717e-34,recoil,2.6040119711444061e-17,source_free,4.4824094952158323e-34,formula,3.3896593605059149e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,201,work,-1.2909641361227941,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:-1.4292115821358315e-33,recoil,2.0030861316495549e-18,source_free,6.1745920833983075e-34,formula,9.3604533985443238e-33,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,order,210,work,-1.2909641361227941,field_delta,2.0030861316495549e-18:2.0030861316495406e-18:6.0092583949486415e-18,recoil,6.6434851214459889e-18,source_free,6.1745920833983075e-34,formula,1.1484745130756916e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:-1:1,components,3,routes,6,impulse_span,4.4067894896290007e-17
route,arm,electrostatic,L,16,charge,1,delta,-1:0:-1,order,012,work,-0.80254106528486557,field_delta,-2.0030861316495368e-18:-8.0123445265981548e-18:4.0061722632990959e-18,recoil,9.1792938218002982e-18,source_free,3.6151508622975804e-34,formula,2.9478684112135147e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:0:-1,order,120,work,-0.80254106528486557,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:4.0061722632990959e-18,recoil,7.2222297568332508e-18,source_free,5.0172499265997571e-34,formula,4.8725599723030811e-33,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:0:-1,components,2,routes,2,impulse_span,2.0030861316495368e-18
route,arm,electrostatic,L,16,charge,1,delta,-1:0:0,order,012,work,-0.33331920995328923,field_delta,-8.0123445265981518e-18:-8.0123445265981548e-18:2.0030861316495557e-18,recoil,1.1506853769672296e-17,source_free,3.6151508622975804e-34,formula,4.2649674046786236e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:0:0,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,-1:0:1,order,012,work,-0.80232837641316512,field_delta,-6.0092583949486485e-18:-8.0123445265981548e-18:2.0030861316495557e-18,recoil,1.0213775272688107e-17,source_free,3.6151508622975804e-34,formula,3.1669691238562442e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:0:1,order,120,work,-0.80232837641316523,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:-1.4292115821358315e-33,recoil,2.0030861316495549e-18,source_free,6.1745920833983075e-34,formula,9.3604533985443238e-33,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:0:1,components,2,routes,2,impulse_span,8.0123445265982041e-18
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,012,work,-1.2907483328743345,field_delta,-3.6055550369691763e-17:-8.0123445265981548e-18:2.0030861316495557e-18,recoil,3.6989359704178365e-17,source_free,4.8726111192538344e-34,formula,6.2817209993339453e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,021,work,-1.2907483328743345,field_delta,4.0061722632990797e-18:-8.0123445265981548e-18:1.2018516789897254e-17,recoil,1.4989724041661889e-17,source_free,4.8726111192538344e-34,formula,3.610900367068638e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,102,work,-1.2907483328743345,field_delta,2.0030861316495526e-18:-6.0092583949486385e-18:-6.0092583949486308e-18,recoil,8.7312500230681776e-18,source_free,6.8681369546773785e-34,formula,9.4035883912678841e-33,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,120,work,-1.2907483328743345,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-1.4021602921546756e-17,recoil,1.5255049490145522e-17,source_free,3.6151508622975804e-34,formula,6.1649038204660179e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,201,work,-1.2907483328743345,field_delta,6.00925839494862e-18:-6.0092583949486385e-18:1.2018516789897254e-17,recoil,1.4719616800160368e-17,source_free,5.0172499265997571e-34,formula,2.5128773449832894e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,order,210,work,-1.2907483328743345,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-3.2049378106392755e-17,recoil,3.2607879775658338e-17,source_free,1.3205418271438094e-34,formula,2.470006374454037e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:1:-1,components,3,routes,6,impulse_span,4.4067894896290007e-17
route,arm,electrostatic,L,16,charge,1,delta,-1:1:0,order,012,work,-0.80225875066903762,field_delta,-3.0046291974743128e-17:-8.0123445265981548e-18:2.0030861316495557e-18,recoil,3.1160707313782653e-17,source_free,4.8726111192538344e-34,formula,6.2817209993339453e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:0,order,102,work,-0.80225875066903762,field_delta,8.0123445265982103e-18:-6.0092583949486385e-18:-6.0092583949486308e-18,recoil,1.1679898874880278e-17,source_free,6.8681369546773785e-34,formula,2.8451663401741959e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:1:0,components,2,routes,2,impulse_span,3.8058636501341335e-17
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,012,work,-1.2905016711552197,field_delta,-3.0046291974743128e-17:-6.0092583949486385e-18:2.0030861316495557e-18,recoil,3.0706728935846959e-17,source_free,4.8726111192538344e-34,formula,5.6384703385556641e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,021,work,-1.2905016711552197,field_delta,-6.0092583949486485e-18:-8.0123445265981548e-18:-6.0092583949486323e-18,recoil,1.1679898874880246e-17,source_free,3.6151508622975804e-34,formula,3.0397984082159964e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,102,work,-1.2905016711552197,field_delta,8.0123445265982103e-18:-4.0061722632990944e-18:-6.0092583949486308e-18,recoil,1.0786948941818343e-17,source_free,1.260330206432316e-33,formula,2.8576543285277573e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,120,work,-1.29050167115522,field_delta,-5.404923025080878e-35:-4.0061722632990944e-18:-4.0061722632990774e-18,recoil,5.6655831479604847e-18,source_free,1.2172518209568111e-33,formula,1.420506022221259e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,201,work,-1.29050167115522,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:-8.0123445265982396e-18,recoil,8.2589356980010169e-18,source_free,6.1745920833983075e-34,formula,5.927457632323572e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,-1:1:1,order,210,work,-1.29050167115522,field_delta,2.0030861316495549e-18:-2.0030861316495568e-18:3.60555503696918e-17,recoil,3.6166661728213127e-17,source_free,1.1241376205073979e-33,formula,2.3496345321524277e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,-1:1:1,components,3,routes,6,impulse_span,4.4067894896290038e-17
route,arm,electrostatic,L,16,charge,1,delta,0:-1:-1,order,012,work,-0.80276977021642804,field_delta,-5.404923025080878e-35:2.8043205843093691e-17:1.1153237337395717e-34,recoil,2.8043205843093691e-17,source_free,4.4824094952158323e-34,formula,5.5466920866546901e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,0:-1:-1,order,021,work,-0.80276977021642792,field_delta,-5.404923025080878e-35:-1.2018516789897248e-17:-2.0030861316495349e-18,recoil,1.2184297266557835e-17,source_free,5.0172499265997571e-34,formula,2.8326284539910874e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:-1:-1,components,2,routes,2,impulse_span,4.0061722632990937e-17
route,arm,electrostatic,L,16,charge,1,delta,0:-1:0,order,012,work,-0.33355664187621714,field_delta,-5.404923025080878e-35:2.2033947448144967e-17:1.1153237337395717e-34,recoil,2.2033947448144967e-17,source_free,4.4824094952158323e-34,formula,3.3896593605059149e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:-1:0,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,0:-1:1,order,012,work,-0.80259139964310122,field_delta,-5.404923025080878e-35:2.4037033579794514e-17:1.1153237337395717e-34,recoil,2.4037033579794514e-17,source_free,4.4824094952158323e-34,formula,3.3896593605059149e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,0:-1:1,order,021,work,-0.80259139964310133,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:6.0092583949486415e-18,recoil,6.3343145255084631e-18,source_free,6.1745920833983075e-34,formula,1.0341202517491296e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:-1:1,components,2,routes,2,impulse_span,2.4037033579794514e-17
route,arm,electrostatic,L,16,charge,1,delta,0:0:-1,order,012,work,-0.33342638026717419,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-2.0030861316495349e-18,recoil,6.3343145255084538e-18,source_free,5.0172499265997571e-34,formula,1.0894839059907594e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:0:-1,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,0:0:1,order,012,work,-0.3332234173080546,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:6.0092583949486415e-18,recoil,6.3343145255084631e-18,source_free,6.1745920833983075e-34,formula,1.0341202517491296e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:0:1,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,0:1:-1,order,012,work,-0.80238236070636804,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-6.0092583949486308e-18,recoil,8.4983747219407358e-18,source_free,6.0413807913340389e-34,formula,6.352879995621659e-33,valid,true
route,arm,electrostatic,L,16,charge,1,delta,0:1:-1,order,021,work,-0.80238236070636804,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-2.4037033579794532e-17,recoil,2.4776807094002863e-17,source_free,5.0172499265997571e-34,formula,1.5484379448325515e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:1:-1,components,2,routes,2,impulse_span,1.80277751848459e-17
route,arm,electrostatic,L,16,charge,1,delta,0:1:0,order,012,work,-0.33315514064197616,field_delta,-5.404923025080878e-35:-3.3960619542431297e-34:-6.0092583949486308e-18,recoil,6.0092583949486308e-18,source_free,6.0413807913340389e-34,formula,6.172562245153991e-33,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:1:0,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,0:1:1,order,012,work,-0.80214865436430172,field_delta,-5.404923025080878e-35:-2.003086131649556e-18:-1.2018516789897302e-17,recoil,1.2184297266557892e-17,source_free,3.6151508622975804e-34,formula,2.9619324098970921e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,0:1:1,order,021,work,-0.80214865436430172,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:2.8043205843093617e-17,recoil,2.8114653617089556e-17,source_free,4.5761669969972153e-34,formula,2.0674038815073399e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,0:1:1,components,2,routes,2,impulse_span,4.0061722632990919e-17
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,012,work,-1.2911498341085754,field_delta,6.0092583949486207e-18:-1.6024689053196405e-17:1.1153237337395717e-34,recoil,1.7114375411007354e-17,source_free,4.3428587967006963e-34,formula,4.3202835259925024e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,021,work,-1.2911498341085754,field_delta,-5.061467085657622e-33:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,8.0123445265981564e-18,source_free,4.3428587967006963e-34,formula,2.667743724874358e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,102,work,-1.2911498341085754,field_delta,-5.404923025080878e-35:3.0046291974743245e-17:1.1153237337395717e-34,recoil,3.0046291974743245e-17,source_free,1.3205418271438094e-34,formula,6.1629882841796155e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,120,work,-1.2911498341085756,field_delta,-5.404923025080878e-35:2.8043205843093691e-17:1.1153237337395717e-34,recoil,2.8043205843093691e-17,source_free,4.4824094952158323e-34,formula,5.5466920866546901e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,201,work,-1.2911498341085754,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:6.0092583949486431e-18,recoil,8.4983747219407451e-18,source_free,5.0172499265997571e-34,formula,6.352879995621659e-33,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,order,210,work,-1.2911498341085754,field_delta,-5.404923025080878e-35:-1.2018516789897248e-17:-2.0030861316495349e-18,recoil,1.2184297266557835e-17,source_free,5.0172499265997571e-34,formula,2.8326284539910874e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:-1:-1,components,3,routes,6,impulse_span,4.6070981027939647e-17
route,arm,electrostatic,L,16,charge,1,delta,1:-1:0,order,012,work,-0.80267573611362797,field_delta,6.0092583949486207e-18:-1.6024689053196405e-17:1.1153237337395717e-34,recoil,1.7114375411007354e-17,source_free,4.3428587967006963e-34,formula,4.3202835259925024e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:0,order,102,work,-0.80267573611362797,field_delta,-5.404923025080878e-35:3.0046291974743245e-17:1.1153237337395717e-34,recoil,3.0046291974743245e-17,source_free,1.3205418271438094e-34,formula,6.1629882841796155e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:-1:0,components,2,routes,2,impulse_span,4.6070981027939647e-17
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,012,work,-1.2909641361227941,field_delta,6.0092583949486207e-18:-1.6024689053196405e-17:1.1153237337395717e-34,recoil,1.7114375411007354e-17,source_free,4.3428587967006963e-34,formula,4.3202835259925024e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,021,work,-1.2909641361227939,field_delta,4.0061722632990766e-18:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,8.9580735103109235e-18,source_free,4.3428587967006963e-34,formula,3.0005182158506578e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,102,work,-1.2909641361227941,field_delta,-5.404923025080878e-35:3.0046291974743245e-17:1.1153237337395717e-34,recoil,3.0046291974743245e-17,source_free,1.3205418271438094e-34,formula,6.1629882841796155e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,120,work,-1.2909641361227941,field_delta,-5.404923025080878e-35:2.4037033579794514e-17:1.1153237337395717e-34,recoil,2.4037033579794514e-17,source_free,4.4824094952158323e-34,formula,3.3896593605059149e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,201,work,-1.2909641361227941,field_delta,4.0061722632990766e-18:-3.3960619542431297e-34:-2.0030861316495349e-18,recoil,4.4790367551554594e-18,source_free,6.1745920833983075e-34,formula,1.8184602951872048e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:-1:1,order,210,work,-1.2909641361227941,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:6.0092583949486415e-18,recoil,6.3343145255084631e-18,source_free,6.1745920833983075e-34,formula,1.0341202517491296e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:-1:1,components,3,routes,6,impulse_span,4.6070981027939647e-17
route,arm,electrostatic,L,16,charge,1,delta,1:0:-1,order,012,work,-0.80254106528486557,field_delta,-5.061467085657622e-33:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,8.0123445265981564e-18,source_free,4.3428587967006963e-34,formula,2.667743724874358e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:0:-1,order,120,work,-0.80254106528486557,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:6.0092583949486431e-18,recoil,8.4983747219407451e-18,source_free,5.0172499265997571e-34,formula,6.352879995621659e-33,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:0:-1,components,2,routes,2,impulse_span,6.0092583949486431e-18
route,arm,electrostatic,L,16,charge,1,delta,1:0:0,order,012,work,-0.33331920995328923,field_delta,6.0092583949486207e-18:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,1.0015430658247697e-17,source_free,4.3428587967006963e-34,formula,3.0786178637400916e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:0:0,components,1,routes,1,impulse_span,0
route,arm,electrostatic,L,16,charge,1,delta,1:0:1,order,012,work,-0.80232837641316512,field_delta,4.0061722632990766e-18:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,8.9580735103109235e-18,source_free,4.3428587967006963e-34,formula,3.0005182158506578e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:0:1,order,120,work,-0.80232837641316523,field_delta,4.0061722632990766e-18:-3.3960619542431297e-34:-2.0030861316495349e-18,recoil,4.4790367551554594e-18,source_free,6.1745920833983075e-34,formula,1.8184602951872048e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:0:1,components,2,routes,2,impulse_span,8.0123445265981564e-18
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,012,work,-1.2907483328743345,field_delta,3.4052464238042296e-17:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,3.4982395365327072e-17,source_free,5.6630328976940565e-34,formula,3.5969202727195428e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,021,work,-1.2907483328743345,field_delta,-6.0092583949486531e-18:-8.0123445265981564e-18:8.0123445265981595e-18,recoil,1.2826009359230788e-17,source_free,5.6630328976940565e-34,formula,3.8495480790901139e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,102,work,-1.2907483328743345,field_delta,-2.003086131649526e-18:-8.0123445265981564e-18:-6.0092583949486308e-18,recoil,1.0213775272688092e-17,source_free,9.1262545922324329e-34,formula,3.3315804785892596e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,120,work,-1.2907483328743345,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-1.4021602921546762e-17,recoil,1.5255049490145529e-17,source_free,3.6151508622975804e-34,formula,5.5488203817405235e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,201,work,-1.2907483328743345,field_delta,-6.0092583949486477e-18:-6.0092583949486385e-18:1.4021602921546818e-17,recoil,1.6395966619996874e-17,source_free,5.5645218659715003e-34,formula,1.0894704990131559e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:-1,order,210,work,-1.2907483328743345,field_delta,-5.404923025080878e-35:-6.0092583949486385e-18:-3.2049378106392743e-17,recoil,3.2607879775658326e-17,source_free,1.3205418271438094e-34,formula,1.2421992480592131e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:1:-1,components,3,routes,6,impulse_span,4.6070981027939561e-17
route,arm,electrostatic,L,16,charge,1,delta,1:1:0,order,012,work,-0.80225875066903762,field_delta,2.8043205843093661e-17:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,2.9165374312205047e-17,source_free,5.6630328976940565e-34,formula,3.5969202727195428e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:0,order,102,work,-0.80225875066903762,field_delta,-8.0123445265981548e-18:-8.0123445265981564e-18:-6.0092583949486308e-18,recoil,1.2826009359230775e-17,source_free,9.1262545922324329e-34,formula,3.8641661817534822e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:1:0,components,2,routes,2,impulse_span,3.6055550369691812e-17
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,012,work,-1.2905016711552197,field_delta,2.8043205843093661e-17:-8.0123445265981564e-18:1.1153237337395717e-34,recoil,2.9165374312205047e-17,source_free,5.6630328976940565e-34,formula,3.5969202727195428e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,021,work,-1.2905016711552197,field_delta,4.0061722632990766e-18:-8.0123445265981564e-18:-8.0123445265982057e-18,recoil,1.2018516789897266e-17,source_free,4.3428587967006963e-34,formula,3.7873793084319395e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,102,work,-1.2905016711552197,field_delta,-8.0123445265981548e-18:-8.0123445265981564e-18:-6.0092583949486308e-18,recoil,1.2826009359230775e-17,source_free,9.1262545922324329e-34,formula,3.8641661817534822e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,120,work,-1.29050167115522,field_delta,-5.404923025080878e-35:-2.003086131649556e-18:-4.0061722632990836e-18,recoil,4.4790367551554749e-18,source_free,6.0413807913340389e-34,formula,1.2942591358933291e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,201,work,-1.29050167115522,field_delta,4.0061722632990766e-18:-3.3960619542431297e-34:-1.001543065824775e-17,recoil,1.0786948941818339e-17,source_free,6.1745920833983075e-34,formula,2.6069942446693399e-32,valid,true
route,arm,electrostatic,L,16,charge,1,delta,1:1:1,order,210,work,-1.29050167115522,field_delta,2.0030861316495549e-18:-3.3960619542431297e-34:3.60555503696918e-17,recoil,3.6111148784166218e-17,source_free,3.8336172588869771e-34,formula,2.0674038815073399e-32,valid,true
group,arm,electrostatic,L,16,charge,1,delta,1:1:1,components,3,routes,6,impulse_span,4.6070981027939548e-17
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,012,work,-1.2808231062195574,field_delta,0.0020768495275762379:0.0024594755734141304:0.0020768495275762505,recoil,0.0038308782304594469,source_free,6.2355158873248744e-17,formula,1.1416602542752167e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,021,work,-1.2844538171050828,field_delta,0.0020768495275762413:0.0016118436368338666:0.0016530335592861202,recoil,0.003105457102895099,source_free,6.2355158873248744e-17,formula,1.7487613053528099e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,102,work,-1.2842263389048616,field_delta,0.002076849527576283:0.0022839252513980803:0.0020768495275762496,recoil,0.0037206078098022243,source_free,6.2355158873248744e-17,formula,1.6757150429724859e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,120,work,-1.2783827979309346,field_delta,0.0025355846260128648:0.0022839252513980456:0.0017257488835441478,recoil,0.003824096384598628,source_free,6.2355158873248744e-17,formula,3.0407957122385112e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,201,work,-1.2786102761311557,field_delta,0.0025355846260128787:0.00161184363683389:0.0013019329152539922,recoil,0.0032744860086884675,source_free,6.2338315774387305e-17,formula,1.9536107745018719e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:-1,order,210,work,-1.2820135088164597,field_delta,0.002535584626012877:0.0014362933148178011:0.0013019329152539618,recoil,0.0031917326325500463,source_free,6.2355158873248744e-17,formula,3.0524479393361947e-17,valid,true
group,arm,transverse,L,16,charge,1,delta,-1:-1:-1,components,3,routes,6,impulse_span,0.0010231822585963293
route,arm,transverse,L,16,charge,1,delta,-1:-1:0,order,012,work,-0.78681999758935273,field_delta,0.0023062170767945483:0.0011531085383972594:0.0020768495275762539,recoil,0.0033108307819665391,source_free,6.2355158873248744e-17,formula,2.0717058125424894e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:0,order,102,work,-0.7902232302746568,field_delta,0.0023062170767945934:0.00097755821638122078:0.0020768495275762531,recoil,0.0032538532898560651,source_free,6.2355158873248744e-17,formula,3.1599983245826523e-17,valid,true
group,arm,transverse,L,16,charge,1,delta,-1:-1:0,components,2,routes,2,impulse_span,0.00017555032201603863
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,012,work,-1.2695793869632614,field_delta,0.0025355846260128371:-0.00015325849661958365:0.0020768495275762522,recoil,0.0032811555163771888,source_free,6.2355158873248744e-17,formula,1.6689671697515479e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,021,work,-1.2671589130395779,field_delta,0.002535584626012877:0.00069437343996066379:0.0025355846260128627,recoil,0.0036524694749536864,source_free,6.2355158873248744e-17,formula,2.0376367675666343e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,102,work,-1.2729826196485656,field_delta,0.0025355846260128822:-0.00032880881863562325:0.0020768495275762513,recoil,0.003294026198298845,source_free,6.2355158873248744e-17,formula,2.753467979566588e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,120,work,-1.2793076228208333,field_delta,0.0020768495275762483:-0.00032880881863563366:0.0020768495275762496,recoil,0.0029554565061255659,source_free,6.2355158873248744e-17,formula,1.8774237164105041e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,201,work,-1.2734839162118456,field_delta,0.0020768495275762552:0.00069437343996069675:0.0025355846260128332,recoil,0.0033503205563034121,source_free,6.2355158873248744e-17,formula,1.4726403253449357e-17,valid,true
route,arm,transverse,L,16,charge,1,delta,-1:-1:1,order,210,work,-1.2768871488971498,field_delta,0.002076849527576257:0.00051882311794460825:0.0025355846260128609,recoil,0.003318383760745623,source_free,6.2355158873248744e-17,formula,1.8549998957310166e-17,valid,true
group,arm,transverse,L,16,charge,1,delta,-1:-1:1,components,3,routes,6,impulse_span,0.0010231822585963304
route,arm,transverse,L,16,charge,1,delta,-1:0:-1,order,012,work,-0.80574679746460554,field_delta,-0.00022936754921825859:0.0016118436368338588:0.0023062170767945657,recoil,0.0028229924880408489,source_free,6.2355158873248744e-17,formula,5.6665208360682886e-17,valid,true
